vente_id;produit_id;customer_id;employee_id;date_id;ticket_id
1167;1665433559568;CUST-E34VEIR4GC3U;43710c31fab3c974c906d48477bd4a83;45518;t_312
1168;8614895898;CUST-9TOQUH2QOY3O;578b43483938010803dcdf457753d923;45518;t_1127
1169;8614895898;CUST-R71NSJM8AYEX;a7e6deb00de876cafcf64809cd659d0c;45518;t_891
1170;4002062361016;CUST-BPRMAQ2HVFWW;803d880af14752773f6225d55f3bc5b4;45518;t_2758
1171;1021736228453;CUST-ZHMUN0RKWWSZ;ccebbeb4d1c9ccf593c4308cef110237;45518;t_1458
1172;4491224387911;CUST-BPRMAQ2HVFWW;803d880af14752773f6225d55f3bc5b4;45518;t_2758
1173;6917580902911;CUST-W5DXI8FQTZGH;af969b090723911e6fd12c8da3b714ad;45518;t_178
1174;5553903360747;CUST-COMKCI0Z3LKS;b5a8777821fdab1a20a4bc0e5f98dfa0;45518;t_3319
1175;3930087202824;CUST-COMKCI0Z3LKS;b5a8777821fdab1a20a4bc0e5f98dfa0;45518;t_3319
1176;8681748058479;CUST-4R0X5VWVS56H;91db02c3032e5a9fcfc581422c44398a;45518;t_3423
1177;7701447903714;CUST-YR26FGDT7OQL;6d0cd9c04db768e471c92be478c88a32;45518;t_3931
1178;1180470372308;CUST-3ARN0NMC8G62;e2107857114936ec4800f52684dee59f;45518;t_1184
1179;6299927964088;CUST-YR26FGDT7OQL;6d0cd9c04db768e471c92be478c88a32;45518;t_3931
1180;1281332480285;CUST-6OKCZ3CJZ5GM;1c1d83678cc463b52366dae07cd14c8a;45518;t_1475
1181;4519704087614;CUST-ECRGR2TMXYV5;4efc10ff0f86c772d9949b490eb99ad3;45518;t_3962
1182;6737762506710;CUST-9V1KGZ96Z2P0;6fa61d0ecae0b563fef18d36b2039c8e;45518;t_1329
1183;7841008729270;CUST-9V1KGZ96Z2P0;6fa61d0ecae0b563fef18d36b2039c8e;45518;t_1329
1184;8066581589481;CUST-F3G6UJYC783Z;78524bb1fe1d5078c33113ddc6ca8f7b;45518;t_529
1185;6632643999043;CUST-F3G6UJYC783Z;78524bb1fe1d5078c33113ddc6ca8f7b;45518;t_529
1186;6182574811296;CUST-ZJRVT91VUT54;3a0271d540734228c98bcfc2fafe8277;45518;t_2219
1187;8687485237678;CUST-PYU81W42QFKN;e2107857114936ec4800f52684dee59f;45518;t_3440
1188;6513136050619;CUST-V0XCFPRYMUXP;8f01946521386e040e94d44bbd945671;45518;t_2407
1189;8880649592054;CUST-RSN3KJNE2QBV;9bc5a4ce59447208da2fb2912c4fbff7;45518;t_464
1190;8573810998448;CUST-QI4Z3I6ABBUA;c4f0909120cfde7086a3c1a56e96a015;45518;t_2338
1191;5433558969119;CUST-EI6GHFTX1URH;8d1001fbad3d2a60ff7530600ed5d55e;45518;t_4351
1192;3822835008201;CUST-COMKCI0Z3LKS;b5a8777821fdab1a20a4bc0e5f98dfa0;45518;t_3319
1193;3381459818145;CUST-FQJMEKJ8PR28;3a0271d540734228c98bcfc2fafe8277;45518;t_163
1194;5940497785267;CUST-BPVU6UVCI3XJ;c4f0909120cfde7086a3c1a56e96a015;45518;t_1238
1195;9990128164457;CUST-COMKCI0Z3LKS;b5a8777821fdab1a20a4bc0e5f98dfa0;45518;t_3319
1196;3276714177775;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;45518;t_3509
1197;4515549186232;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;45518;t_3509
1198;6408303146208;CUST-L4QTSM1O1545;ddd71713c762283afb67295522774546;45518;t_4499
1199;8938373484993;CUST-L4QTSM1O1545;ddd71713c762283afb67295522774546;45518;t_4499
1200;7268245052947;CUST-L4QTSM1O1545;ddd71713c762283afb67295522774546;45518;t_4499
1201;3074718218118;CUST-L4QTSM1O1545;ddd71713c762283afb67295522774546;45518;t_4499
1202;5883425811658;CUST-L4QTSM1O1545;ddd71713c762283afb67295522774546;45518;t_4499
1203;5109444476173;CUST-JQOJMSSODIZ7;e2107857114936ec4800f52684dee59f;45518;t_2145
1204;1570238089030;CUST-4YML3KJUDWUK;951e47dfa4c5298382d1b7d750b0b6a2;45518;t_3154
1205;8568213965096;CUST-ZK1EFPKVKT73;b5a8777821fdab1a20a4bc0e5f98dfa0;45518;t_2169
1206;6669298791095;CUST-XQGK8ENU8AHZ;c495d16c3108a11ac8318269a85e9706;45518;t_4545
1207;2723856909968;CUST-M1ZM4ZUGGVQ1;6bf2742d580924ae05128018a3026aa4;45518;t_1883
1208;6090854322528;CUST-M1ZM4ZUGGVQ1;6bf2742d580924ae05128018a3026aa4;45518;t_1883
1209;1496379134;CUST-JHSV3NXWCA5J;c4f0909120cfde7086a3c1a56e96a015;45518;t_3181
1210;283814805922;CUST-D75J7MXVCWER;342281771d02d2096972e38e78e7d6bd;45518;t_3960
1211;5710102396766;CUST-D75J7MXVCWER;342281771d02d2096972e38e78e7d6bd;45518;t_3960
1212;5713333216240;CUST-SHHZDP7TBTHI;faa8bfc560cae9451761b38ff37e6ee9;45518;t_3314
1213;1189595307268;CUST-SIPQHWPCMDNW;78524bb1fe1d5078c33113ddc6ca8f7b;45518;t_4527
1214;5287434299661;CUST-2BS69R4PBKPY;9bc5a4ce59447208da2fb2912c4fbff7;45518;t_4686
1215;5610661581876;CUST-OUDEGNHDDUHS;fa836e3f5faf72d24e079235332169ce;45518;t_1707
1216;5351912085560;CUST-9W2RA6DMD9W8;f93c7cff0b2eeb5ff91eba8606f78297;45518;t_2126
1217;8318765076329;CUST-W7YMT1V09SB1;3084187cfabdb2a7de260f4387241ccc;45518;t_1650
1218;2925601581407;CUST-PWYAPEB27LYP;e01e752175e05f00c8314ccb8da4c418;45518;t_3319
1219;376079260576;CUST-PWYAPEB27LYP;e01e752175e05f00c8314ccb8da4c418;45518;t_3319
1220;9826009662868;CUST-PWYAPEB27LYP;e01e752175e05f00c8314ccb8da4c418;45518;t_3319
1221;9723171498080;CUST-PWYAPEB27LYP;e01e752175e05f00c8314ccb8da4c418;45518;t_3319
1222;2177338008473;CUST-25SRNIXUPHO5;c4f0909120cfde7086a3c1a56e96a015;45518;t_804
1223;3240696486884;CUST-OW439DHHUDOQ;8d1001fbad3d2a60ff7530600ed5d55e;45518;t_1457
1224;3683345144582;CUST-9F3TH8IUK5I5;3084187cfabdb2a7de260f4387241ccc;45518;t_4619
1225;2587485638685;CUST-S4IWXJP4BYXH;afb0ad3a096ceea09662ee8692cd5711;45518;t_1348
1226;6025610483371;CUST-OW439DHHUDOQ;8d1001fbad3d2a60ff7530600ed5d55e;45518;t_1457
1227;9228815906557;CUST-SF9TCR0G2MRQ;528c733809cb51a3634befb260b5d243;45518;t_4565
1228;409588073816;CUST-SF9TCR0G2MRQ;528c733809cb51a3634befb260b5d243;45518;t_4565
1229;5213585656406;CUST-SF9TCR0G2MRQ;528c733809cb51a3634befb260b5d243;45518;t_4565
1230;3642339604939;CUST-F2O00KTD71NR;38680e129f45c49322cb12303b7fb655;45518;t_4298
1231;1356051049075;CUST-OW439DHHUDOQ;8d1001fbad3d2a60ff7530600ed5d55e;45518;t_1457
1232;4685604838769;CUST-JVUXXWIHOG7I;dd595f0f0b3400df2908f0be7723dad4;45518;t_156
1233;7637052372021;CUST-F2O00KTD71NR;38680e129f45c49322cb12303b7fb655;45518;t_4298
1234;8156695355984;CUST-SF9TCR0G2MRQ;528c733809cb51a3634befb260b5d243;45518;t_4565
1235;9114196130994;CUST-F2O00KTD71NR;38680e129f45c49322cb12303b7fb655;45518;t_4298
1236;7700505030375;CUST-JVUXXWIHOG7I;dd595f0f0b3400df2908f0be7723dad4;45518;t_156
1237;2932299000947;CUST-F2O00KTD71NR;38680e129f45c49322cb12303b7fb655;45518;t_4298
1238;8277607395637;CUST-T0X7R5T7OFVT;6d0cd9c04db768e471c92be478c88a32;45518;t_3706
1239;1715733085037;CUST-QAEC5HFM5AM3;1c1d83678cc463b52366dae07cd14c8a;45518;t_2191
1240;1686029603631;CUST-645O64BK65AU;803d880af14752773f6225d55f3bc5b4;45518;t_2722
1241;1859411199396;CUST-645O64BK65AU;803d880af14752773f6225d55f3bc5b4;45518;t_2722
1242;8836551071388;CUST-645O64BK65AU;803d880af14752773f6225d55f3bc5b4;45518;t_2722
1243;9139755276246;CUST-645O64BK65AU;803d880af14752773f6225d55f3bc5b4;45518;t_2722
1244;838459832588;CUST-645O64BK65AU;803d880af14752773f6225d55f3bc5b4;45518;t_2722
1245;4044974797483;CUST-5NGGQXK3ZOWI;07c8b678f8e6f0cb04480ef9ebba10ce;45518;t_1964
1246;3255893803569;CUST-5NGGQXK3ZOWI;07c8b678f8e6f0cb04480ef9ebba10ce;45518;t_1964
1247;6812805092712;CUST-5NGGQXK3ZOWI;07c8b678f8e6f0cb04480ef9ebba10ce;45518;t_1964
1248;3930369425819;CUST-KDD4WJOHVDKV;3a0271d540734228c98bcfc2fafe8277;45518;t_2900
1249;8327091804721;CUST-645O64BK65AU;803d880af14752773f6225d55f3bc5b4;45518;t_2722
1250;6600427026218;CUST-645O64BK65AU;803d880af14752773f6225d55f3bc5b4;45518;t_2722
1251;7387530217123;CUST-X26QG6JQAGGN;3a0271d540734228c98bcfc2fafe8277;45518;t_3517
1252;4044975193151;CUST-A2LCJC6IPIAU;0859b70a9ca905a870bfccc5f8440ba1;45518;t_2824
1253;366888539824;CUST-KDD4WJOHVDKV;3a0271d540734228c98bcfc2fafe8277;45518;t_2900
1254;9739890045538;CUST-A2LCJC6IPIAU;0859b70a9ca905a870bfccc5f8440ba1;45518;t_2824
1255;3429905626726;CUST-HOKOYGZPO4RP;8f01946521386e040e94d44bbd945671;45518;t_3773
1256;9988722717513;CUST-67W5DERV1VRP;e01e752175e05f00c8314ccb8da4c418;45518;t_500
1257;162600869260;CUST-2ZRYLY7EJ5K4;e01e752175e05f00c8314ccb8da4c418;45518;t_1607
1258;420090417604;CUST-66QKHFHYY2QX;f6cd8ba3485769b3ad9bab5b7725858e;45518;t_407
1259;5899542127818;CUST-7RAT06D0TTSB;faa8bfc560cae9451761b38ff37e6ee9;45518;t_534
1260;4823668450519;CUST-4EKIPIA88A66;f93c7cff0b2eeb5ff91eba8606f78297;45518;t_3036
1261;116765437468;CUST-MNX9RFYJUKOD;951e47dfa4c5298382d1b7d750b0b6a2;45518;t_2860
1262;780549445510;CUST-4EKIPIA88A66;f93c7cff0b2eeb5ff91eba8606f78297;45518;t_3036
1263;1038428443979;CUST-MNX9RFYJUKOD;951e47dfa4c5298382d1b7d750b0b6a2;45518;t_2860
1264;1984585618077;CUST-QQKQHRLKRICE;fa836e3f5faf72d24e079235332169ce;45518;t_2023
1265;5866247937425;CUST-QQKQHRLKRICE;fa836e3f5faf72d24e079235332169ce;45518;t_2023
1266;4931809908656;CUST-QQKQHRLKRICE;fa836e3f5faf72d24e079235332169ce;45518;t_2023
1267;1727631176547;CUST-NTZP6KL93AFQ;658e6925c1774feb2781a2888c9d4202;45518;t_3323
1268;8701612257904;CUST-NTZP6KL93AFQ;658e6925c1774feb2781a2888c9d4202;45518;t_3323
1269;162461356853;CUST-NTZP6KL93AFQ;658e6925c1774feb2781a2888c9d4202;45518;t_3323
1270;8568996727078;CUST-JJFBS6BJ4EC9;578b43483938010803dcdf457753d923;45518;t_85
1271;5976525042954;CUST-GFHFXID86NKC;9f29007d63c46217deeb64efc81eba9e;45518;t_645
1272;3359507063902;CUST-2JOKYY52SV7Z;6fa61d0ecae0b563fef18d36b2039c8e;45518;t_3796
1273;1190305806727;CUST-QX1B8IR5LZ6N;658e6925c1774feb2781a2888c9d4202;45518;t_1741
1274;9989612729226;CUST-2JOKYY52SV7Z;6fa61d0ecae0b563fef18d36b2039c8e;45518;t_3796
1275;9156540619068;CUST-1VUJ1RGLS0MX;9bc5a4ce59447208da2fb2912c4fbff7;45518;t_2265
1276;8528711170875;CUST-1PLMHN3G8UOS;fa836e3f5faf72d24e079235332169ce;45518;t_3109
1277;7821085016161;CUST-78QUPU8QD7QH;0859b70a9ca905a870bfccc5f8440ba1;45518;t_3641
1278;7244111617772;CUST-5KMA1V4P6MIS;6bf2742d580924ae05128018a3026aa4;45518;t_483
1279;6000971112620;CUST-HMJ3754ZFAHF;89a9efaded9823c38bfd5f70d24e364f;45518;t_3072
1280;254247705016;CUST-5KMA1V4P6MIS;6bf2742d580924ae05128018a3026aa4;45518;t_483
1281;5423260587870;CUST-5KMA1V4P6MIS;6bf2742d580924ae05128018a3026aa4;45518;t_483
1282;222386441284;CUST-853HMDKWSX8Y;23e50fd96a8129e057a79ba0d5575c93;45518;t_4106
1283;2785616473558;CUST-3ARN0NMC8G62;e2107857114936ec4800f52684dee59f;45518;t_1184
1284;4567416970;CUST-6IDS1NAII41U;342281771d02d2096972e38e78e7d6bd;45518;t_2401
1285;8544434246398;CUST-BUG2OCF99IAP;d0921ae8a5b09f5d33e7c405943625d7;45518;t_203
1286;5397648147757;CUST-6IDS1NAII41U;342281771d02d2096972e38e78e7d6bd;45518;t_2401
1287;2106556596960;CUST-XZJXD89JTQIU;6c1c3292c852c6c593b95cc146b00c0e;45518;t_3320
1288;7105975077035;CUST-XZJXD89JTQIU;6c1c3292c852c6c593b95cc146b00c0e;45518;t_3320
1289;4016488529523;CUST-UUES3EVMXZ6T;4efc10ff0f86c772d9949b490eb99ad3;45518;t_2918
1290;6720674985153;CUST-OKN0M2RJUXJ4;1c1d83678cc463b52366dae07cd14c8a;45518;t_2835
1291;6072249961052;CUST-XZJXD89JTQIU;6c1c3292c852c6c593b95cc146b00c0e;45518;t_3320
1292;3526891748956;CUST-5FUSWWVFIXDE;658e6925c1774feb2781a2888c9d4202;45518;t_4671
1293;1529529859161;CUST-7OLAB75JEHAH;578b43483938010803dcdf457753d923;45518;t_1255
1294;716446780427;CUST-Z39E25S7PA10;72ea514d4be3237b8a5786a3bb77759c;45518;t_2985
1295;2308080123272;CUST-FC7D0O63XC8I;6d0cd9c04db768e471c92be478c88a32;45518;t_2808
1296;9288256346876;CUST-6U8XHL8Z5L2S;8d1001fbad3d2a60ff7530600ed5d55e;45518;t_1707
1297;683397738917;CUST-KVIEEIECFZCB;78524bb1fe1d5078c33113ddc6ca8f7b;45518;t_2255
1298;7569112432881;CUST-ECRGR2TMXYV5;4efc10ff0f86c772d9949b490eb99ad3;45518;t_3962
1299;3208056603988;CUST-9BP7NF56VEIT;f93c7cff0b2eeb5ff91eba8606f78297;45518;t_4519
1300;3200677083252;CUST-ECRGR2TMXYV5;4efc10ff0f86c772d9949b490eb99ad3;45518;t_3962
1301;6124415537562;CUST-ECRGR2TMXYV5;4efc10ff0f86c772d9949b490eb99ad3;45518;t_3962
1302;9381877137479;CUST-ECRGR2TMXYV5;4efc10ff0f86c772d9949b490eb99ad3;45518;t_3962
1303;3720068753824;CUST-VGR42ORECT97;658e6925c1774feb2781a2888c9d4202;45518;t_2623
1304;9769292354249;CUST-J3GODQEJ3K81;d0921ae8a5b09f5d33e7c405943625d7;45518;t_1670
1305;2421998953356;CUST-VGR42ORECT97;658e6925c1774feb2781a2888c9d4202;45518;t_2623
1306;9169313790981;CUST-D84CQNRLB3F8;c36c4a024dd3bbe72042482e25923378;45518;t_2570
1307;1517936464346;CUST-D84CQNRLB3F8;c36c4a024dd3bbe72042482e25923378;45518;t_2570
1308;3316420396434;CUST-AF9HYIVP2UT7;38680e129f45c49322cb12303b7fb655;45518;t_4693
1309;4921943828045;CUST-OEWC6D7IU1K6;afb0ad3a096ceea09662ee8692cd5711;45518;t_467
1310;1191428347586;CUST-BRZ1H1RMPWLP;4efc10ff0f86c772d9949b490eb99ad3;45518;t_4009
1311;4970374991841;CUST-0COFOZHQUGB4;72ea514d4be3237b8a5786a3bb77759c;45518;t_3042
1312;3363600433004;CUST-S83WTZQIN2AO;1c1d83678cc463b52366dae07cd14c8a;45518;t_3981
1313;2196573414656;CUST-2UBVCS8HSUV2;faa8bfc560cae9451761b38ff37e6ee9;45518;t_740
1314;5864500846588;CUST-1WCDCGHR2V51;dd595f0f0b3400df2908f0be7723dad4;45518;t_920
1315;4505427750354;CUST-KSFXTBW9GLTC;6c1c3292c852c6c593b95cc146b00c0e;45518;t_3428
1316;1856199641060;CUST-KSFXTBW9GLTC;6c1c3292c852c6c593b95cc146b00c0e;45518;t_3428
1317;1359718932549;CUST-5M8SNCQQM5VN;ccebbeb4d1c9ccf593c4308cef110237;45518;t_3644
1318;605680697402;CUST-5M8SNCQQM5VN;ccebbeb4d1c9ccf593c4308cef110237;45518;t_3644
1319;8503338420171;CUST-MCO8247PFKMW;37c6a856b2e14217855d808fbc8e56a7;45518;t_4156
1320;5120614536790;CUST-MCO8247PFKMW;37c6a856b2e14217855d808fbc8e56a7;45518;t_4156
1321;4992178221740;CUST-5M8SNCQQM5VN;ccebbeb4d1c9ccf593c4308cef110237;45518;t_3644
1322;2264929195995;CUST-MCO8247PFKMW;37c6a856b2e14217855d808fbc8e56a7;45518;t_4156
1323;3841722436889;CUST-7ICS470H6ZNW;38680e129f45c49322cb12303b7fb655;45518;t_3304
1324;8155131200660;CUST-7ICS470H6ZNW;38680e129f45c49322cb12303b7fb655;45518;t_3304
1325;9164421694589;CUST-GXHZ06NMG8Q9;b413ca065a762e8cf2e86cfea8b9c174;45518;t_4580
1326;2357769232407;CUST-J3GODQEJ3K81;d0921ae8a5b09f5d33e7c405943625d7;45518;t_1670
1327;1777042813487;CUST-7KVFA13NKF0T;a7ada0770091e838e3dcd45265282820;45518;t_1779
1328;9941992811548;CUST-7KVFA13NKF0T;a7ada0770091e838e3dcd45265282820;45518;t_1779
1329;2994269133331;CUST-7KVFA13NKF0T;a7ada0770091e838e3dcd45265282820;45518;t_1779
1330;8422362025746;CUST-29NWFGNAJLF5;578b43483938010803dcdf457753d923;45518;t_808
1331;5301004517059;CUST-RSRFR8RQ75OS;ddd71713c762283afb67295522774546;45518;t_3458
1332;2018872937985;CUST-W870PE4CO2UI;b5a8777821fdab1a20a4bc0e5f98dfa0;45518;t_2603
1333;1087437621855;CUST-0ON1Q5FGLP7J;38680e129f45c49322cb12303b7fb655;45518;t_1217
1334;2780826759589;CUST-0ON1Q5FGLP7J;38680e129f45c49322cb12303b7fb655;45518;t_1217
1335;5639206386060;CUST-RSRFR8RQ75OS;ddd71713c762283afb67295522774546;45518;t_3458
1336;2698767692081;CUST-MPF2H4YP15AJ;3084187cfabdb2a7de260f4387241ccc;45518;t_2675
1337;7499391003064;CUST-VMYA2QE3TT5W;803d880af14752773f6225d55f3bc5b4;45518;t_516
1338;8823433967028;CUST-KUNSRMS9OTHC;578b43483938010803dcdf457753d923;45518;t_627
1339;6986850318314;CUST-MM8LE24SQ05Z;f491076a1ff2d873ebea809c11144542;45518;t_1590
1340;6315366574233;CUST-7BR1CGWJ5QR1;f21c1650dd9340170266d47ec34eb6e8;45518;t_3832
1341;1071855448608;CUST-NIUB078LFPF8;43710c31fab3c974c906d48477bd4a83;45518;t_2033
1342;150936373011;CUST-NIUB078LFPF8;43710c31fab3c974c906d48477bd4a83;45518;t_2033
1343;2103011921275;CUST-Y48ZR5VXSHLZ;ccebbeb4d1c9ccf593c4308cef110237;45518;t_3031
1344;1894552408655;CUST-JYTI3TO8UIH1;2477db17c02f512ebc4b20f01a7edb55;45518;t_620
1345;8323757941532;CUST-NIUB078LFPF8;43710c31fab3c974c906d48477bd4a83;45518;t_2033
1346;1385254552213;CUST-BT7CMBN2HOWI;0859b70a9ca905a870bfccc5f8440ba1;45518;t_4604
1347;9575640716407;CUST-GW6Y6Q3WU2N4;f6cd8ba3485769b3ad9bab5b7725858e;45518;t_2308
1348;444485000439;CUST-R6GWT3C4QTK5;4efc10ff0f86c772d9949b490eb99ad3;45518;t_4418
1349;6396105050096;CUST-9NF0PE8I6SXL;f21c1650dd9340170266d47ec34eb6e8;45518;t_2228
1350;7678470820597;CUST-UIJOMTJ4S3KI;e01e752175e05f00c8314ccb8da4c418;45518;t_3502
1351;9435879624104;CUST-UIJOMTJ4S3KI;e01e752175e05f00c8314ccb8da4c418;45518;t_3502
1352;8458273647605;CUST-7LP7P0UDAGKW;a7ada0770091e838e3dcd45265282820;45518;t_634
1353;8806374984247;CUST-QOQQ8ZO1ZX43;f6cd8ba3485769b3ad9bab5b7725858e;45518;t_2441
1354;8338419110434;CUST-SSYGRIY26JIT;1c1d83678cc463b52366dae07cd14c8a;45518;t_780
1355;3593009904875;CUST-BPVU6UVCI3XJ;c4f0909120cfde7086a3c1a56e96a015;45518;t_1238
1356;8617589375966;CUST-BPVU6UVCI3XJ;c4f0909120cfde7086a3c1a56e96a015;45518;t_1238
1357;2815280770949;CUST-SWO20LJBY75A;9f29007d63c46217deeb64efc81eba9e;45518;t_4641
1358;8647753324138;CUST-IOWVKGIQGTU1;6fa61d0ecae0b563fef18d36b2039c8e;45518;t_4420
1359;3175000886936;CUST-L8IKHOJ01SVK;0bedce9aff7fb350ccb27055265c3cd1;45518;t_2558
1360;5426780012501;CUST-78QUPU8QD7QH;0859b70a9ca905a870bfccc5f8440ba1;45518;t_3641
1361;4035212017242;CUST-SWO20LJBY75A;9f29007d63c46217deeb64efc81eba9e;45518;t_4641
1362;1375716032542;CUST-1623QM5SK9W4;6d0cd9c04db768e471c92be478c88a32;45518;t_3556
1363;4640317520408;CUST-KYPNVVJN7QQ9;528c733809cb51a3634befb260b5d243;45518;t_2525
1364;1462819209286;CUST-MOZVV06NL2MC;9f29007d63c46217deeb64efc81eba9e;45518;t_1884
1365;1282147348366;CUST-CI7BHDO0NTQQ;b5a8777821fdab1a20a4bc0e5f98dfa0;45518;t_1258
1366;6455990863298;CUST-BWAWQ1B23L8P;3084187cfabdb2a7de260f4387241ccc;45518;t_2089
1367;7889400898990;CUST-MOZVV06NL2MC;9f29007d63c46217deeb64efc81eba9e;45518;t_1884
1368;5026898817352;CUST-W4QQYYVTTBK6;4853b03deab973a1a8e466025bce5b52;45518;t_2626
1369;2992714052160;CUST-W4QQYYVTTBK6;4853b03deab973a1a8e466025bce5b52;45518;t_2626
1370;1235103247466;CUST-5VUODIA54F9G;a0c9a3c869310ffbf3eb6ac24b9a19be;45518;t_2671
1371;3162580338942;CUST-4ZOXVXV6S5TD;78524bb1fe1d5078c33113ddc6ca8f7b;45518;t_4404
1372;7358649481784;CUST-TSL6QPDEXQ1K;8f01946521386e040e94d44bbd945671;45518;t_307
1373;8029946252001;CUST-50T915RN81RS;6fa61d0ecae0b563fef18d36b2039c8e;45518;t_652
1374;1210787439006;CUST-XDZHLXX0YZ14;f6cd8ba3485769b3ad9bab5b7725858e;45518;t_4329
1375;2752955553798;CUST-RP6I8L1XLFQM;4853b03deab973a1a8e466025bce5b52;45518;t_3091
1376;9777236552238;CUST-N5VDILYPJ8SL;d0921ae8a5b09f5d33e7c405943625d7;45518;t_1392
1377;3102311167904;CUST-96FQ2N8NNT6P;4853b03deab973a1a8e466025bce5b52;45518;t_2157
1378;9888388158075;CUST-RP6I8L1XLFQM;4853b03deab973a1a8e466025bce5b52;45518;t_3091
1379;7980403934500;CUST-LOK8H88LKWZ0;0859b70a9ca905a870bfccc5f8440ba1;45518;t_2946
1380;9088765286417;CUST-6G55SEAIHUU8;6bf2742d580924ae05128018a3026aa4;45518;t_4678
1381;5614175706824;CUST-6G55SEAIHUU8;6bf2742d580924ae05128018a3026aa4;45518;t_4678
1382;3771659305374;CUST-N7G0L0H4L3JW;2477db17c02f512ebc4b20f01a7edb55;45518;t_3076
1383;6737342382414;CUST-SZ7DFLHJS39A;f93c7cff0b2eeb5ff91eba8606f78297;45518;t_439
1384;868853845810;CUST-C7JH0D0Q1XKH;8f01946521386e040e94d44bbd945671;45518;t_3115
1385;7758083879316;CUST-WDEQQZFB82HT;a7ada0770091e838e3dcd45265282820;45518;t_2884
1386;3732943773160;CUST-JIB0IC9J6NGW;6bf2742d580924ae05128018a3026aa4;45518;t_604
1387;4309140847626;CUST-C7JH0D0Q1XKH;8f01946521386e040e94d44bbd945671;45518;t_3115
1388;9513654042523;CUST-SKADY3ZYVWY5;803d880af14752773f6225d55f3bc5b4;45518;t_694
1389;628768481700;CUST-4ZOXVXV6S5TD;78524bb1fe1d5078c33113ddc6ca8f7b;45518;t_4404
1390;766559479906;CUST-DN2BF0SSUBRG;72ea514d4be3237b8a5786a3bb77759c;45518;t_779
1391;8506361451382;CUST-E0UXM54KT1YC;89a9efaded9823c38bfd5f70d24e364f;45518;t_554
1392;4656719760940;CUST-UH31KHV0BUH3;6d0cd9c04db768e471c92be478c88a32;45518;t_320
1393;116119465051;CUST-885DPO54IGCD;6d0cd9c04db768e471c92be478c88a32;45518;t_3597
1394;5753044748139;CUST-L4M8CV9O5V3J;6d0cd9c04db768e471c92be478c88a32;45518;t_1549
1395;9184860297756;CUST-D4CH3HIWDQD5;ddd71713c762283afb67295522774546;45518;t_4034
1396;9542972359608;CUST-D4CH3HIWDQD5;ddd71713c762283afb67295522774546;45518;t_4034
1397;8363568738962;CUST-XIN5FJ0D6UQD;ccebbeb4d1c9ccf593c4308cef110237;45518;t_3934
1398;9192426175124;CUST-36YNTZKYKFBT;f93c7cff0b2eeb5ff91eba8606f78297;45518;t_115
1399;569024889266;CUST-ZDESK5YWIJGP;faa8bfc560cae9451761b38ff37e6ee9;45518;t_2593
1400;1024641824650;CUST-GH9IN59NE51P;91db02c3032e5a9fcfc581422c44398a;45518;t_4046
1401;2583545154772;CUST-GH9IN59NE51P;91db02c3032e5a9fcfc581422c44398a;45518;t_4046
1402;5321777459249;CUST-GH9IN59NE51P;91db02c3032e5a9fcfc581422c44398a;45518;t_4046
1403;7192229535914;CUST-GH9IN59NE51P;91db02c3032e5a9fcfc581422c44398a;45518;t_4046
1404;4147995886754;CUST-ZEIYK5LGT1HS;0859b70a9ca905a870bfccc5f8440ba1;45518;t_2921
1405;8985202087309;CUST-SE6FEHT7LFEL;803d880af14752773f6225d55f3bc5b4;45518;t_1516
1406;3856982521819;CUST-8X7ZB31JSR4G;37c6a856b2e14217855d808fbc8e56a7;45518;t_869
1407;6121192737678;CUST-VA52MUUBHYAO;f491076a1ff2d873ebea809c11144542;45518;t_4688
1408;5260345807011;CUST-HBIFK65DBK19;07c8b678f8e6f0cb04480ef9ebba10ce;45518;t_2023
1409;2462329907866;CUST-EMHY5IYGDSON;f21c1650dd9340170266d47ec34eb6e8;45518;t_2728
1410;2271547523276;CUST-EMHY5IYGDSON;f21c1650dd9340170266d47ec34eb6e8;45518;t_2728
1411;5356540892310;CUST-8X7ZB31JSR4G;37c6a856b2e14217855d808fbc8e56a7;45518;t_869
1412;4101795861014;CUST-EIHBFX7FENSC;658e6925c1774feb2781a2888c9d4202;45518;t_174
1413;5330017895251;CUST-VA52MUUBHYAO;f491076a1ff2d873ebea809c11144542;45518;t_4688
1414;2950856932357;CUST-EMHY5IYGDSON;f21c1650dd9340170266d47ec34eb6e8;45518;t_2728
1415;4521916520104;CUST-EIHBFX7FENSC;658e6925c1774feb2781a2888c9d4202;45518;t_174
1416;1450986259025;CUST-EIHBFX7FENSC;658e6925c1774feb2781a2888c9d4202;45518;t_174
1417;4358790991744;CUST-EIHBFX7FENSC;658e6925c1774feb2781a2888c9d4202;45518;t_174
1418;1755386152440;CUST-EIHBFX7FENSC;658e6925c1774feb2781a2888c9d4202;45518;t_174
1419;9493182685625;CUST-412GHG0090JH;ddd71713c762283afb67295522774546;45518;t_2713
1420;6721502414093;CUST-EMHY5IYGDSON;f21c1650dd9340170266d47ec34eb6e8;45518;t_2728
1421;840195920967;CUST-EIHBFX7FENSC;658e6925c1774feb2781a2888c9d4202;45518;t_174
1422;7797778803158;CUST-SHJ1ZLY0OA76;ddd71713c762283afb67295522774546;45518;t_3223
